pqiB,NP_415471.1,1013258,1014899,1,intermembrane transport protein PqiB
pqiC,NP_415472.2,1014895,1015459,1,intermembrane transport lipoprotein PqiC
rmf,NP_415473.1,1015714,1015882,1,ribosome modulation factor
fabA,NP_415474.1,1015951,1016470,-1,beta-hydroxyacyl-acyl carrier protein dehydratase/isomerase
ycbZ,NP_415475.1,1016538,1018299,-1,putative ATP-dependent protease YcbZ
matP,NP_415476.1,1018484,1018937,1,macrodomain Ter protein
ompA,NP_415477.1,1019012,1020053,-1,outer membrane porin A
sulA,NP_415478.1,1020409,1020919,-1,cell division inhibitor SulA
sxy,NP_415479.1,1021137,1021767,1,transcriptional coactivator for CRP
yccS,NP_415480.2,1021729,1023883,-1,putative transporter YccS
yccF,NP_415481.1,1023901,1024348,-1,conserved inner membrane protein YccF
helD,NP_415482.1,1024470,1026525,1,DNA helicase IV
mgsA,NP_415483.2,1026556,1027015,-1,methylglyoxal synthase
yccT,NP_415484.1,1027110,1027773,-1,DUF2057 domain-containing protein YccT
yccU,NP_415485.4,1027945,1028359,1,putative CoA-binding protein with NAD(P)-binding Rossmann-fold domain
hspQ,NP_415486.4,1028403,1028721,-1,heat shock protein: hemimethylated DNA-binding protein
rlmI,NP_415487.4,1028778,1029969,-1,23S rRNA m(5)C1962 methyltransferase
yccX,NP_415488.1,1030063,1030342,1,acylphosphatase
tusE,NP_415489.4,1030338,1030668,-1,sulfur transfer protein TusE
yccA,NP_415490.1,1030758,1031418,-1,modulator of FtsH protease
hyaA,NP_415491.1,1032138,1033257,1,hydrogenase 1 small subunit
hyaB,NP_415492.1,1033253,1035047,1,hydrogenase 1 large subunit
hyaC,NP_415493.1,1035065,1035773,1,hydrogenase 1 cytochrome b subunit
hyaD,NP_415494.1,1035769,1036357,1,putative hydrogenase 1 maturation protease HyaD
hyaE,NP_415495.1,1036353,1036752,1,putative HyaA chaperone
hyaF,NP_415496.1,1036748,1037606,1,protein HyaF
appC,NP_415497.1,1037739,1039284,1,cytochrome bd-II ubiquinol oxidase subunit I
appB,NP_415498.1,1039295,1040432,1,cytochrome bd-II ubiquinol oxidase subunit II
appX,YP_001165313.1,1040444,1040537,1,small protein AppX
appA,NP_415500.1,1040616,1041915,1,periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase
etk,NP_415501.1,1042029,1044210,-1,protein-tyrosine kinase Etk
etp,NP_415502.4,1044229,1044676,-1,phosphotyrosine-protein phosphatase
gfcE,NP_415503.1,1044663,1045803,-1,putative exopolysaccharide export lipoprotein GfcE
gfcD,NP_415504.1,1045848,1047945,-1,putative lipoprotein GfcD
gfcC,NP_415505.1,1047944,1048691,-1,capsule biosynthesis GfcC family protein
gfcB,NP_415506.1,1048687,1049332,-1,lipoprotein GfcB
gfcA,NP_415507.2,1049438,1049744,-1,threonine-rich inner membrane protein GfcA
insA-4,YP_588445.1,1049832,1050108,1,IS1 protein InsA
insB-4,NP_415508.1,1050026,1050530,1,IS1 protein InsB
cspH,NP_415509.1,1050962,1051175,-1,CspA family protein CspH
cspG,NP_415510.1,1051460,1051673,1,cold shock protein CspG
ymcF,YP_009518761.1,1051683,1051872,1,protein YmcF
ymcE,NP_415511.1,1051846,1052077,1,protein YmcE
gnsA,YP_588446.1,1052066,1052240,1,putative phosphatidylethanolamine synthesis regulator GnsA
yccM,NP_415512.1,1052288,1053362,-1,putative 4Fe-4S membrane protein
torS,NP_415513.2,1053433,1056178,-1,sensory histidine kinase TorS
torT,NP_415514.1,1056260,1057289,1,periplasmic trimethylamine-N-oxide binding protein
torR,NP_415515.1,1057261,1057954,-1,DNA-binding transcriptional dual regulator TorR
torC,NP_415516.1,1058083,1059256,1,cytochrome c menaquinol dehydrogenase TorC
torA,NP_415517.1,1059255,1061802,1,trimethylamine N-oxide reductase 1
torD,NP_415518.1,1061798,1062398,1,trimethylamine-N-oxide reductase-specific chaperone
cbpM,NP_415519.1,1062549,1062855,-1,chaperone modulator CbpM
cbpA,NP_415520.1,1062854,1063775,-1,curved DNA-binding protein
yccE,NP_415521.1,1064035,1065292,1,uncharacterized protein YccE
agp,NP_415522.1,1065584,1066826,1,glucose-1-phosphatase
yccJ,NP_415523.1,1066863,1067091,-1,PF13993 family protein YccJ
wrbA,NP_415524.1,1067111,1067708,-1,NAD(P)H:quinone oxidoreductase
ymdF,NP_415525.2,1068080,1068254,1,conserved protein YmdF
rutG,NP_415526.4,1068510,1069839,-1,pyrimidine:H(+) symporter
rutF,NP_415527.4,1069859,1070354,-1,flavin reductase
rutE,NP_415528.1,1070364,1070955,-1,putative malonic semialdehyde reductase
rutD,NP_415529.1,1070964,1071765,-1,putative aminoacrylate hydrolase
rutC,NP_415530.1,1071772,1072159,-1,putative aminoacrylate peracid reductase
rutB,NP_415531.2,1072170,1072863,-1,peroxyureidoacrylate/ureidoacrylate amidohydrolase
rutA,NP_415532.3,1072862,1074011,-1,pyrimidine oxygenase
rutR,NP_415533.1,1074241,1074880,1,DNA-binding transcriptional dual regulator RutR
putA,NP_415534.1,1074919,1078882,-1,fused DNA-binding transcriptional repressor/proline dehydrogenase/1-pyrroline-5-carboxylate dehydrogenase PutA
ymdG,YP_009518762.1,1079023,1079146,1,protein YmdG
putP,NP_415535.1,1079304,1080813,1,proline:Na(+) symporter
efeU,N.A.,1081355,1082185,1,inactive ferrous iron permease EfeU: N-terminal fragment
efeO,NP_415537.1,1082242,1083370,1,ferrous iron transport system protein EfeO
efeB,NP_415538.1,1083375,1084647,1,heme-containing peroxidase/deferrochelatase
phoH,NP_415539.1,1084991,1086056,1,ATP-binding protein PhoH
pgaD,NP_415540.1,1086105,1086519,-1,poly-N-acetyl-D-glucosamine synthase subunit PgaD
pgaC,NP_415541.1,1086520,1087846,-1,poly-N-acetyl-D-glucosamine synthase subunit PgaC
pgaB,NP_415542.1,1087838,1089857,-1,poly-beta-1:6-N-acetyl-D-glucosamine N-deacetylase and beta-1:6 glycoside hydrolase
pgaA,NP_415543.1,1089865,1092289,-1,partially deacetylated poly-beta-1:6-N-acetyl-D-glucosamine outer membrane porin
dgcT,NP_415544.1,1092875,1094234,1,putative diguanylate cyclase DgcT
insF-4,NP_415545.1,1094274,1095141,-1,IS3 element protein InsF
insE-4,NP_415546.2,1095137,1095437,-1,IS3 element protein InsE
ymdE,N.A.,1095543,1095846,1,protein YmdE
ycdU,NP_415548.1,1095842,1096829,1,uncharacterized protein YcdU
ghrA,NP_415551.2,1097885,1098824,1,glyoxylate/hydroxypyruvate reductase A
ycdX,NP_415552.1,1098878,1099616,1,zinc-binding phosphatase
ycdY,NP_415553.1,1099639,1100194,1,chaperone protein YcdY
ycdZ,NP_415554.4,1100295,1100787,1,putative inner membrane protein
csgG,NP_415555.1,1100850,1101684,-1,curli secretion channel
csgF,NP_415556.1,1101710,1102127,-1,curli assembly component
csgE,NP_415557.1,1102151,1102541,-1,curli transport specificity factor
csgD,NP_415558.1,1102545,1103196,-1,DNA-binding transcriptional dual regulator CsgD
csgB,NP_415559.1,1103950,1104406,1,curlin: minor subunit
csgA,NP_415560.1,1104446,1104902,1,curlin: major subunit
csgC,NP_415561.1,1104960,1105293,1,inhibitor of CsgA amyloid formation
ymdA,NP_415562.1,1105413,1105725,1,uncharacterized protein YmdA
ymdB,NP_415563.1,1105819,1106353,1,2'-O-acetyl-ADP-ribose deacetylase: regulator of RNase III activity
clsC,NP_415564.2,1106354,1107776,1,cardiolipin synthase C
opgC,NP_415565.1,1107783,1108941,-1,protein required for succinyl modification of osmoregulated periplasmic glucans
opgG,NP_415566.1,1109334,1110870,1,osmoregulated periplasmic glucans (OPGs) biosynthesis protein G
opgH,NP_415567.1,1110862,1113406,1,osmoregulated periplasmic glucans (OPGs) biosynthesis protein H
yceK,NP_415568.1,1113578,1113806,1,DUF1375 domain-containing lipoprotein YceK
msyB,NP_415569.4,1113806,1114181,-1,acidic protein that suppresses heat sensitivity of a secY mutant
mdtG,NP_415571.1,1114263,1115490,-1,efflux pump MdtG
lpxL,NP_415572.1,1115661,1116582,-1,lauroyl acyltransferase
yceA,NP_415573.1,1116806,1117859,1,UPF0176 protein YceA
yceI,NP_415574.1,1117900,1118476,-1,protein YceI
yceJ,NP_415575.1,1118479,1119046,-1,putative cytochrome b561
yceO,NP_415576.1,1119306,1119447,-1,DUF2770 domain-containing protein YceO
solA,NP_415577.1,1119467,1120586,-1,N-methyl-L-tryptophan oxidase
bssS,NP_415578.3,1120700,1120955,-1,regulator of biofilm formation
dinI,NP_415579.1,1121241,1121487,-1,DNA damage-inducible protein I
pyrC,NP_415580.1,1121560,1122607,-1,dihydroorotase
yceB,NP_415581.1,1122712,1123273,-1,putative lipid-binding lipoprotein YceB
grxB,NP_415582.1,1123406,1124054,-1,reduced glutaredoxin 2
mdtH,NP_415583.4,1124117,1125326,-1,multidrug efflux pump MdtH
rimJ,NP_415584.1,1125561,1126146,1,ribosomal-protein-S5-alanine N-acetyltransferase
yceH,NP_415585.1,1126156,1126804,1,DUF480 domain-containing protein YceH
yceM,NP_415586.1,1126805,1127729,1,putative oxidoreductase YceM
murJ,NP_415587.1,1127838,1129374,1,putative lipid II flippase MurJ
flgN,NP_415588.1,1129413,1129830,-1,flagellar biosynthesis protein FlgN
flgM,NP_415589.1,1129834,1130128,-1,anti-sigma factor for FliA (sigma(28))
flgA,NP_415590.1,1130203,1130863,-1,flagellar basal body P-ring formation protein FlgA
flgB,NP_415591.1,1131017,1131434,1,flagellar basal-body rod protein FlgB
flgC,NP_415592.1,1131437,1131842,1,flagellar basal-body rod protein FlgC
flgD,NP_415593.1,1131853,1132549,1,flagellar biosynthesis: initiation of hook assembly
flgE,NP_415594.1,1132573,1133782,1,flagellar hook protein FlgE
flgF,NP_415595.1,1133801,1134557,1,flagellar basal-body rod protein FlgF
flgG,NP_415596.1,1134728,1135511,1,flagellar basal-body rod protein FlgG
flgH,NP_415597.1,1135563,1136262,1,flagellar L-ring protein
flgI,NP_415598.3,1136273,1137371,1,flagellar P-ring protein
flgJ,NP_415599.1,1137370,1138312,1,putative peptidoglycan hydrolase FlgJ
flgK,NP_415600.1,1138377,1140021,1,flagellar hook-filament junction protein 1
flgL,NP_415601.1,1140032,1140986,1,flagellar hook-filament junction protein 2
rne,NP_415602.1,1141181,1144367,-1,ribonuclease E
yceQ,NP_415603.2,1144501,1144822,1,DUF2655 domain-containing protein YceQ
rluC,NP_415604.1,1144939,1145899,1,23S rRNA pseudouridine(955/2504/2580) synthase
yceF,NP_415605.2,1146010,1146595,-1,m(7)GTP pyrophosphatase
yceD,NP_415606.1,1146793,1147315,1,DUF177 domain-containing protein YceD
rpmF,NP_415607.1,1147366,1147540,1,50S ribosomal subunit protein L32
plsX,NP_415608.2,1147620,1148691,1,putative phosphate acyltransferase
fabH,NP_415609.1,1148758,1149712,1,beta-ketoacyl-[acyl carrier protein] synthase III
fabD,NP_415610.1,1149727,1150657,1,[acyl-carrier-protein] S-malonyltransferase
fabG,NP_415611.1,1150669,1151404,1,3-oxoacyl-[acyl-carrier-protein] reductase FabG
acpP,NP_415612.1,1151614,1151851,1,acyl carrier protein
fabF,NP_415613.1,1151938,1153180,1,beta-ketoacyl-[acyl carrier protein] synthase II
pabC,NP_415614.1,1153299,1154109,1,aminodeoxychorismate lyase
mltG,NP_415615.1,1154111,1155134,1,endolytic murein transglycosylase
tmk,NP_415616.1,1155123,1155765,1,hypothetical protein
holB,NP_415617.1,1155761,1156766,1,DNA polymerase III subunit delta'
ycfH,NP_415618.1,1156776,1157574,1,putative metal-dependent hydrolase YcfH
ptsG,NP_415619.1,1157868,1159302,1,glucose-specific PTS enzyme IIBC component
fhuE,NP_415620.1,1159361,1161551,-1,ferric coprogen/ferric rhodotorulic acid outer membrane transporter
hinT,NP_415621.3,1161884,1162244,1,purine nucleoside phosphoramidase
ycfL,NP_415622.1,1162246,1162624,1,DUF1425 domain-containing protein YcfL
lpoB,NP_415623.1,1162637,1163279,1,outer membrane lipoprotein - activator of MrcB activity
thiK,NP_415624.1,1163259,1164084,1,thiamine kinase
nagZ,NP_415625.1,1164094,1165120,1,beta-N-acetylhexosaminidase
ycfP,NP_415626.4,1165142,1165685,1,UPF0227 protein YcfP
ndh,NP_415627.1,1166084,1167389,1,NADH:quinone oxidoreductase II
ycfJ,NP_415628.1,1167598,1168138,1,PF05433 family protein YcfJ
comR,NP_415629.4,1168199,1168832,-1,DNA-binding transcriptional repressor ComR
bhsA,NP_415630.1,1169072,1169330,1,DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA
ldtC,NP_415631.1,1169411,1170374,-1,L:D-transpeptidase YcfS
mfd,NP_415632.1,1170517,1173964,-1,transcription-repair coupling factor
ycfT,NP_415633.1,1174091,1175165,-1,inner membrane protein YcfT
lolC,NP_415634.1,1175426,1176626,1,lipoprotein release complex - inner membrane subunit
lolD,NP_415635.4,1176618,1177320,1,lipoprotein release complex - ATP binding subunit
lolE,NP_415636.1,1177319,1178564,1,lipoprotein release complex - inner membrane subunit
nagK,NP_415637.1,1178592,1179504,1,N-acetyl-D-glucosamine kinase
cobB,NP_415638.3,1179519,1180359,1,protein-lysine deacetylase/desuccinylase
ycfZ,NP_415639.1,1180478,1181267,-1,putative inner membrane protein
ymfA,NP_415640.2,1181263,1181725,-1,putative inner membrane protein
potD,NP_415641.1,1181782,1182829,-1,spermidine preferential ABC transporter periplasmic binding protein
potC,NP_415642.1,1182825,1183620,-1,spermidine preferential ABC transporter membrane subunit PotC
potB,NP_415643.3,1183616,1184444,-1,spermidine preferential ABC transporter membrane subunit PotB
potA,NP_415644.1,1184457,1185594,-1,spermidine preferential ABC transporter ATP binding subunit
pepT,NP_415645.1,1185843,1187070,1,peptidase T
roxA,NP_415646.4,1187118,1188240,-1,ribosomal protein-arginine oxygenase
phoQ,NP_415647.1,1188315,1189776,-1,sensory histidine kinase PhoQ
phoP,NP_415648.1,1189775,1190447,-1,DNA-binding transcriptional dual regulator PhoP
purB,NP_415649.1,1190615,1191986,-1,adenylosuccinate lyase
hflD,NP_415650.1,1191989,1192631,-1,lysogenization regulator
mnmA,NP_415651.4,1192666,1193773,-1,tRNA-specific 2-thiouridylase
nudJ,NP_415652.1,1193826,1194288,-1,phosphatase NudJ
rluE,NP_415653.4,1194297,1194951,-1,23S rRNA pseudouridine(2457) synthase
icd,NP_415654.1,1195122,1196373,1,isocitrate dehydrogenase
ymfD,NP_415655.1,1196866,1197532,-1,e14 prophage; putative SAM-dependent methyltransferase
ymfE,NP_415656.1,1197532,1198237,-1,e14 prophage; uncharacterized protein YmfE
lit,NP_415657.1,1198694,1199588,1,e14 prophage; cell death peptidase Lit
intE,NP_415658.1,1199678,1200806,-1,e14 prophage; putative integrase
xisE,NP_415659.1,1200786,1201032,-1,e14 prophage; putative excisionase
ymfH,YP_009518763.1,1201068,1201380,-1,e14 prophage; protein YmfH
ymfI,NP_415661.2,1201496,1201838,1,e14 prophage; protein YmfI
ymfJ,NP_415662.2,1201775,1202084,-1,e14 prophage; protein YmfJ
ymfK,NP_415663.1,1202258,1202933,-1,e14 prophage; putative repressor protein YmfK
ymfT,NP_415664.2,1203023,1203224,1,e14 prophage; putative DNA-binding transcriptional regulator YmfT
ymfL,NP_415665.2,1203267,1203825,1,e14 prophage; uncharacterized protein YmfL
ymfM,NP_415666.1,1203821,1204160,1,e14 prophage; protein YmfM
ymfN,YP_009518764.1,1204169,1205537,1,e14 prophage; chimeric replication protein/phage terminase YmfN
oweE,N.A.,1204169,1204403,1,phage replication protein
aaaE,N.A.,1204400,1205537,1,phage terminase
ymfR,NP_415668.1,1205548,1205731,1,e14 prophage; protein YmfR
beeE,YP_009518765.1,1205730,1206204,1,e14 prophage; putative protein BeeE
jayE,N.A.,1206130,1206922,1,e14 prophage; putative protein JayE
ymfQ,NP_415671.1,1206912,1207497,1,e14 prophage; conserved protein YmfQ
ycfK,NP_415672.1,1207500,1208130,1,e14 prophage; protein StfP
tfaP,NP_415673.1,1208131,1208545,1,e14 prophage; putative tail fiber assembly protein TfaP
tfaE,NP_415674.1,1208516,1209119,-1,e14 prophage; putative tail fiber assembly protein TfaE
stfE,N.A.,1209118,1209655,-1,e14 prophage; putative side tail fiber protein fragment
pinE,NP_415676.1,1209684,1210239,1,e14 prophage; site-specific DNA recombinase
mcrA,NP_415677.1,1210345,1211179,1,e14 prophage; 5-methylcytosine-specific restriction enzyme McrA
icdC,N.A.,1211412,1211577,1,protein IcdC
iraM,NP_415678.1,1211679,1212003,-1,anti-adaptor protein IraM: inhibitor of sigma(S) proteolysis
ymgK,YP_009518766.1,1212259,1212304,-1,protein YmgK
ymgL,YP_009518767.1,1212539,1212650,-1,protein YmgL
ycgX,NP_415679.1,1212702,1213107,-1,uncharacterized protein YcgX
bluR,NP_415680.1,1213327,1214059,-1,DNA-binding transcriptional repressor BluR
bluF,NP_415681.1,1214263,1215475,-1,blue light-responsive regulator of BluR
ycgZ,NP_415682.1,1215788,1216025,1,putative two-component system connector protein YcgZ
ymgA,NP_415683.1,1216067,1216340,1,putative two-component system connector protein YmgA
ariR,NP_415684.1,1216368,1216635,1,regulator of acid resistance: influenced by indole
ymgC,NP_415685.1,1216747,1216996,1,protein YmgC
pdeG,NP_415686.2,1217327,1218851,1,putative c-di-GMP phosphodiesterase PdeG
ymgF,YP_588447.1,1218982,1219201,1,inner membrane protein that interacts with cell division proteins
ycgH,N.A.,1219600,1222248,1,putative transporter component: N-terminal fragment
ymgD,NP_415689.2,1222304,1222634,-1,PF16456 family protein YmgD
ymgG,NP_415690.5,1222643,1222988,-1,PF13488 family protein YmgG
ymgI,YP_001165314.1,1222989,1223163,-1,uncharacterized protein YmgI
ymgJ,YP_001165315.1,1223263,1223449,1,uncharacterized protein YmgJ
ycgI,N.A.,1223563,1223907,1,protein YcgI
minE,NP_415692.1,1224278,1224545,-1,Z-ring positioning protein MinE
minD,NP_415693.1,1224548,1225361,-1,Z-ring positioning protein MinD
minC,NP_415694.1,1225384,1226080,-1,Z-ring positioning protein MinC
ycgJ,NP_415695.1,1226599,1226968,1,PF05666 family protein YcgJ
pliG,NP_415696.1,1227070,1227472,-1,inhibitor of g-type lysozyme
ycgL,NP_415697.5,1227680,1228007,1,PF05166 family protein YcgL
ycgM,NP_415698.1,1228078,1228738,1,putative isomerase/hydrolase
ycgN,NP_415699.5,1228814,1229276,1,PF03693 family protein YcgN
hlyE,NP_415700.4,1229482,1230394,-1,hemolysin E
umuD,NP_415701.1,1230766,1231186,1,DNA polymerase V protein UmuD
umuC,NP_415702.1,1231185,1232454,1,DNA polymerase V catalytic protein
dsbB,NP_415703.3,1232499,1233030,-1,protein thiol:quinone oxidoreductase DsbB
nhaB,NP_415704.1,1233175,1234717,-1,Na(+):H(+) antiporter NhaB
fadR,NP_415705.1,1234937,1235657,1,DNA-binding transcriptional dual regulator FadR
ycgB,NP_415706.1,1235708,1237241,-1,PF04293 family protein YcgB
dadA,NP_415707.1,1237570,1238869,1,D-amino acid dehydrogenase
dadX,NP_415708.1,1238878,1239949,1,alanine racemase 2
ymgM,YP_009518768.1,1240259,1240463,1,protein YmgM
cvrA,NP_415709.2,1240334,1242071,-1,putative K(+):H(+) antiporter
ldcA,NP_415710.1,1242165,1243080,-1,murein L:D-carboxypeptidase
emtA,NP_415711.2,1243179,1243791,1,lytic murein transglycosylase E
ycgR,NP_415712.1,1243792,1244527,-1,flagellar brake protein YcgR
ymgE,NP_415713.1,1244727,1244982,1,PF04226 family protein YmgE
ycgY,NP_415714.1,1245159,1245600,1,uncharacterized protein YcgY
treA,NP_415715.1,1245678,1247376,-1,periplasmic trehalase
dhaM,NP_415716.4,1247695,1249114,-1,dihydroxyacetone kinase subunit M
dhaL,NP_415717.1,1249124,1249757,-1,dihydroxyacetone kinase subunit L
dhaK,NP_415718.6,1249767,1250838,-1,dihydroxyacetone kinase subunit K
dhaR,NP_415719.2,1251065,1252985,1,DNA-binding transcriptional dual regulator DhaR
ycgV,NP_415720.1,1253084,1255952,-1,putative autotransporter adhesin YcgV
ychF,NP_415721.1,1256720,1257812,-1,redox-responsive ATPase YchF
pth,NP_415722.1,1257928,1258513,-1,peptidyl-tRNA hydrolase
ychH,NP_415723.1,1258790,1259069,1,stress-induced protein
dauA,NP_415724.2,1259123,1260803,-1,aerobic C4-dicarboxylate transporter DauA
prs,NP_415725.1,1260927,1261875,-1,ribose-phosphate diphosphokinase
ispE,NP_415726.1,1262025,1262877,-1,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
lolB,NP_415727.1,1262876,1263500,-1,outer membrane lipoprotein LolB
hemA,NP_415728.1,1263713,1264970,1,glutamyl-tRNA reductase
prfA,NP_415729.1,1265011,1266094,1,peptide chain release factor RF1
prmC,NP_415730.1,1266093,1266927,1,protein-(glutamine-N(5)) methyltransferase
ychQ,NP_415731.1,1266923,1267316,1,SirB family protein YchQ
ychA,NP_415732.1,1267319,1268129,1,transglutaminase-like/TPR repeat-containing protein
kdsA,NP_415733.1,1268164,1269019,1,3-deoxy-D-manno-octulosonate 8-phosphate synthase
ldrA,YP_025297.1,1269167,1269275,-1,small toxic polypeptide LdrA
ldrB,YP_025298.1,1269702,1269810,-1,small toxic polypeptide LdrB
ldrC,YP_025299.1,1270237,1270345,-1,small toxic polypeptide LdrC
chaA,NP_415734.1,1270748,1271849,-1,Na(+)/K(+):H(+) antiporter ChaA
chaB,NP_415735.1,1272118,1272349,1,putative cation transport regulator ChaB
chaC,NP_415736.2,1272506,1273202,1,glutathione-specific gamma-glutamylcyclotransferase
ychN,NP_415737.1,1273245,1273599,-1,DsrE/F sulfur relay family protein YchN
ychO,NP_415738.2,1273783,1275178,1,putative invasin YchO
narL,NP_415739.1,1275178,1275829,-1,DNA-binding transcriptional dual regulator NarL
narX,NP_415740.1,1275821,1277618,-1,sensory histidine kinase NarX
narK,NP_415741.1,1277956,1279348,1,nitrate:nitrite antiporter NarK
narG,NP_415742.1,1279863,1283607,1,nitrate reductase A subunit alpha
narH,NP_415743.1,1283603,1285142,1,nitrate reductase A subunit beta
narJ,NP_415744.1,1285138,1285849,1,nitrate reductase 1 molybdenum cofactor assembly chaperone
narI,NP_415745.1,1285848,1286526,1,nitrate reductase A subunit gamma
ychS,YP_009518769.1,1286708,1286984,1,putative uncharacterized protein YchS
tpr,NP_415747.2,1287086,1287176,-1,protamine-like protein
purU,NP_415748.1,1287781,1288624,-1,formyltetrahydrofolate deformylase
ychJ,NP_415749.1,1288673,1289132,-1,NTF2-like domain-containing protein YchJ
rssA,NP_415750.2,1289244,1290150,1,putative patatin-like phospholipase RssA
rssB,NP_415751.1,1290241,1291255,1,regulator of RpoS
galU,NP_415752.1,1291456,1292365,1,UTP--glucose-1-phosphate uridylyltransferase
hns,NP_415753.1,1292508,1292922,-1,DNA-binding transcriptional dual regulator H-NS
tdk,NP_415754.1,1293526,1294144,1,thymidine/deoxyuridine kinase
insZ,N.A.,1294425,1295322,-1,putative transposase InsZ
adhE,NP_415757.1,1295445,1298121,-1,aldehyde-alcohol dehydrogenase
ychE,NP_415758.1,1298597,1299245,1,putative inner membrane protein
insH21,YP_009518770.1,1299530,1300547,1,IS5 transposase and trans-activator
oppA,NP_415759.1,1301181,1302813,1,oligopeptide ABC transporter periplasmic binding protein
oppB,NP_415760.1,1302898,1303819,1,murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppB
oppC,NP_415761.1,1303833,1304742,1,murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppC
oppD,YP_025300.1,1304753,1305767,1,murein tripeptide ABC transporter/oligopeptide ABC transporter ATP binding subunit OppD
oppF,NP_415763.1,1305763,1306768,1,murein tripeptide ABC transporter/oligopeptide ABC transporter ATP binding subunit OppF
yciU,NP_415764.4,1306820,1307150,-1,DUF440 domain-containing protein YciU
clsA,NP_415765.1,1307184,1308645,-1,cardiolipin synthase A
yciY,YP_001165316.1,1308787,1308961,1,uncharacterized protein YciY
kch,NP_415766.1,1309015,1310269,-1,K(+) channel Kch
yciI,NP_415767.2,1310568,1310865,-1,protein YciI
tonB,NP_415768.1,1311088,1311808,1,Ton complex subunit TonB
yciA,NP_415769.1,1311847,1312246,-1,acyl-CoA thioesterase
yciB,NP_415770.1,1312350,1312890,-1,inner membrane protein
yciC,NP_415771.1,1312919,1313663,-1,putative inner membrane protein
ompW,NP_415772.1,1314019,1314658,1,outer membrane protein W
yciE,NP_415773.1,1314717,1315224,-1,DUF892 domain-containing protein YciE
yciF,NP_415774.1,1315269,1315770,-1,DUF892 domain-containing protein YciF
yciG,NP_415775.4,1315855,1316035,-1,protein YciG
trpA,NP_415776.1,1316415,1317222,-1,tryptophan synthase subunit alpha
trpB,NP_415777.1,1317221,1318415,-1,tryptophan synthase subunit beta
trpC,NP_415778.3,1318426,1319788,-1,fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
trpD,NP_415779.1,1319788,1321384,-1,anthranilate synthase subunit TrpD
trpE,NP_415780.1,1321383,1322946,-1,anthranilate synthase subunit TrpE
trpL,NP_415781.1,1323037,1323082,-1,trp operon leader peptide
yciV,NP_415782.1,1323219,1324101,1,RNA/ssDNA 5'->3' exonuclease
yciO,NP_415783.6,1324097,1324718,1,putative RNA-binding protein YciO
yciQ,NP_415784.1,1324745,1326641,1,DUF2207 domain-containing protein YciQ
rluB,NP_415785.1,1326851,1327727,1,23S rRNA pseudouridine(2605) synthase
btuR,NP_415786.1,1327766,1328357,-1,cobinamide/cobalamin adenosyltransferase
yciK,NP_415787.1,1328353,1329112,-1,putative oxidoreductase
sohB,NP_415788.1,1329331,1330381,1,S49 peptidase family protein
yciN,NP_415789.1,1330416,1330668,-1,protein YciN
topA,NP_415790.1,1331047,1333645,1,DNA topoisomerase 1
cysB,NP_415791.1,1333854,1334829,1,DNA-binding transcriptional dual regulator CysB
ymiA,YP_588449.2,1335123,1335288,1,uncharacterized protein YmiA
yciX,YP_588450.2,1335290,1335458,1,uncharacterized protein YciX
ymiC,YP_009518771.1,1335571,1335667,1,protein YmiC
acnA,NP_415792.1,1335830,1338506,1,aconitate hydratase 1
ribA,NP_415793.1,1338569,1339160,-1,GTP cyclohydrolase 2
pgpB,NP_415794.1,1339329,1340094,1,phosphatidylglycerophosphatase B
lapA,NP_415795.1,1340242,1340551,1,lipopolysaccharide assembly protein A
lapB,NP_415796.1,1340557,1341727,1,lipopolysaccharide assembly protein B
pyrF,NP_415797.1,1341920,1342658,1,orotidine-5'-phosphate decarboxylase
yciH,NP_415798.2,1342657,1342984,1,putative translation factor
osmB,NP_415799.1,1343109,1343328,-1,osmotically-inducible lipoprotein OsmB
yciT,NP_415800.1,1343596,1344346,-1,putative DNA-binding transcriptional regulator YciT
yciZ,YP_001165317.1,1344435,1344609,-1,UPF0509 protein YciZ
pdeR,NP_415801.1,1344756,1346742,-1,cyclic di-GMP phosphodiesterase PdeR
ymiB,YP_002791239.1,1346795,1346900,1,putative protein YmiB
rnb,NP_415802.1,1346977,1348912,-1,RNase II
yciW,NP_415803.2,1348979,1350107,-1,putative oxidoreductase
fabI,NP_415804.1,1350250,1351039,-1,enoyl-[acyl-carrier-protein] reductase
ycjD,NP_415805.1,1351406,1351760,-1,DUF559 domain-containing protein YcjD
sapF,NP_415806.1,1351827,1352634,-1,putrescine ABC exporter ATP binding protein SapF
sapD,NP_415807.1,1352635,1353628,-1,putrescine ABC exporter ATP binding protein SapD
sapC,NP_415808.1,1353627,1354518,-1,putrescine ABC exporter membrane protein SapC
sapB,NP_415809.1,1354504,1355470,-1,putrescine ABC exporter membrane subunit SapB
sapA,NP_415810.1,1355466,1357110,-1,putative periplasmic binding protein SapA
ymjA,NP_415811.1,1357422,1357668,-1,DUF2543 domain-containing protein YmjA
