essQ,NP_308845.1,901806,902022,1,phage holin protein
rrrD,NP_308846.1,902021,902519,1,phage endolysin
rzpD,NP_308847.1,902515,902983,1,phage endopeptidase
N.A.,NP_308848.1,902735,902942,1,phage lipoprotein precursor
N.A.,NP_308849.1,902970,903123,1,hypothetical protein
N.A.,NP_308851.1,903797,904289,1,phage terminase small subunit
N.A.,NP_308852.1,904288,906391,1,phage terminase large subunit
N.A.,NP_308853.2,906527,907652,1,hypothetical protein
N.A.,N.A.,907746,908109,1,N.A.
N.A.,NP_308856.2,908053,910081,1,phage protease/scaffold protein
N.A.,NP_308857.2,910167,910491,1,hypothetical protein
N.A.,NP_308858.1,910483,910759,1,hypothetical protein
N.A.,NP_308859.1,910770,911349,1,phage minor tail protein
N.A.,NP_308860.1,911345,911747,1,phage minor tail protein
N.A.,NP_308861.1,911757,912501,1,phage major tail protein
N.A.,NP_308862.1,912561,912948,1,phage minor tail protein
N.A.,NP_308863.1,912956,913286,1,phage minor tail protein
N.A.,NP_308864.1,913257,916323,1,phage tail length tape measure protein
N.A.,NP_308865.1,916322,916652,1,phage minor tail protein
N.A.,NP_308866.1,916661,917360,1,phage minor tail protein
N.A.,NP_308867.2,917365,918109,1,phage tail assembly protein
N.A.,NP_308868.2,918141,918654,1,phage tail assembly protein
N.A.,NP_308869.1,918714,922128,1,phage host specificity protein
N.A.,NP_308870.1,922198,922798,1,outer membrane precursor Lom
N.A.,NP_308871.1,922857,924174,1,phage tail fiber protein
N.A.,NP_308872.2,924175,924445,1,hypothetical protein
nleB2-1,NP_308873.1,924621,925602,1,T3SS secreted effector NleB
nleC,NP_308874.2,925635,926655,1,T3SS secreted effector NleC
nleH1-1,NP_308875.1,927482,928364,1,T3SS secreted effector NleH
N.A.,NP_308876.1,928398,928533,1,hypothetical protein
nleD,NP_308877.1,928594,929293,1,T3SS secreted effector NleD
ybhB,NP_308878.1,929799,930276,-1,kinase inhibitor
bioA,NP_308879.1,930334,931624,-1,7:8-diaminopelargonic acid synthase
bioB,NP_308880.1,931710,932751,1,biotin synthase
bioF,NP_308881.1,932747,933902,1,8-amino-7-oxononanoate synthase
bioC,NP_308882.1,933888,934644,1,malonyl-ACP O-methyltransferase
bioD,NP_308883.1,934636,935314,1,dethiobiotin synthetase
uvrB,NP_308884.1,935892,937914,1,excision nuclease of nucleotide excision repair
ybhK,NP_308885.1,938104,939013,-1,CofD superfamily transferase
moaA,NP_308886.1,939409,940399,1,molybdopterin biosynthesis protein A
moaB,NP_308887.1,940420,940933,1,inactive molybdopterin adenylyltransferase
moaC,NP_308888.1,940935,941421,1,molybdopterin biosynthesis protein C
moaD,NP_308889.1,941413,941659,1,molybdopterin synthase small subunit
moaE,NP_308890.1,941660,942113,1,molybdopterin synthase large subunit
ybhL,NP_308891.1,942248,942953,1,membrane protein
ybhM,NP_308892.1,943160,943874,1,BAX Inhibitor-1 family inner membrane protein
ybhN,NP_308893.1,943909,944866,-1,inner membrane protein
clsB,NP_308894.1,944865,946107,-1,cardiolipin synthase 2
ybhP,NP_308895.1,946103,946865,-1,endo/exonuclease/phosphatase family protein
ybhQ,NP_308896.1,946997,947408,1,inner membrane protein
ybhR,NP_308897.1,947369,948476,-1,ABC transporter permease
ybhS,NP_308898.1,948486,949620,-1,ABC transporter permease
ybhF,NP_308899.2,949612,951349,-1,ABC transporter ATPase
ybhG,NP_308900.2,951341,952337,-1,membrane fusion protein component of efflux pump
ybiH,NP_308901.2,952339,953011,-1,transcriptional regulator
rhlE,NP_308902.1,953239,954607,1,ATP-dependent RNA helicase
espX2,NP_308903.1,955214,957227,1,T3SS effector-like protein EspX
dinG,NP_308904.1,957510,959661,1,ATP-dependent DNA helicase
ybiB,NP_308905.1,959688,960651,1,glycosyl transferase
ybiC,NP_308906.1,960791,961877,1,dehydrogenase
ybiJ,NP_308907.1,962105,962366,-1,hypothetical protein
ybiI,NP_308908.1,962630,962897,-1,DksA-type zinc finger protein
ybiX,NP_308909.3,962972,963656,-1,Fe(II)-dependent oxygenase superfamily protein
fiu,NP_308910.1,963700,965983,-1,catecholate siderophore receptor
mcbA,NP_308911.2,966247,966508,-1,colanic acid mucoidy stimulation protein
rlmF,NP_308912.2,966783,967710,1,23S rRNA m(6)A1618 methyltransferase
ybiO,NP_308913.1,967706,969932,-1,mechanosensitive channel protein
glnQ,NP_308914.1,970048,970771,-1,ATP-binding component of glutamine high-affinity transport system
glnP,NP_308915.1,970767,971427,-1,glutamine ABC transporter permease protein
glnH,NP_308916.1,971564,972311,-1,periplasmic glutamine-binding protein
dps,NP_308917.1,972714,973218,-1,Fe-binding and storage protein
rhtA,NP_308918.1,973516,974404,-1,threonine and homoserine efflux system
ompX,NP_308919.1,974756,975272,1,outer membrane protein OmpX
opgE,NP_308920.1,975320,976904,-1,OPG biosynthetic transmembrane phosphoethanolamine transferase
mntR,NP_308921.1,977489,977957,1,Mn(2+)-responsive manganese regulon transcriptional regulator
ybiR,NP_308922.1,977953,979072,1,transporter
ldtB,NP_308923.1,979129,980050,-1,L:D-transpeptidase linking Lpp to murein
ybiT,NP_308924.1,980268,981861,1,ABC-F family regulatory ATPase
ybiU,NP_308925.1,982028,983294,-1,hypothetical protein
ybiV,NP_308926.1,983445,984261,-1,sugar-phosphatase
ybiW,N.A.,984406,986838,-1,N.A.
ybiY,NP_308929.1,986843,987743,-1,pyruvate formate lyase activating enzyme
fsaA,NP_308930.3,987873,988536,1,fructose-6-phosphate aldolase 1
moeB,NP_308931.1,988714,989464,-1,molybdopterin synthase sulfurylase
moeA,NP_308932.1,989463,990699,-1,molybdopterin molybdenumtransferase
iaaA,N.A.,990902,991868,1,N.A.
gsiA,NP_308935.2,991854,993726,1,glutathione ABC transporter ATPase
gsiB,NP_308936.1,993745,995284,1,glutathione ABC transporter periplasmic binding protein
gsiC,NP_308937.1,995301,996222,1,glutathione ABC transporter permease
gsiD,NP_308938.1,996224,997136,1,glutathione ABC transporter permease
yliE,NP_308939.1,997313,999662,1,membrane-anchored cyclic-di-GMP phosphodiesterase
yliF,NP_308940.1,999669,1000998,1,membrane-anchored diguanylate cyclase
N.A.,YP_009502595.1,1001067,1001397,-1,transcriptional regulator
N.A.,YP_009502596.1,1001386,1001773,-1,addiction module toxin RelE
rimO,NP_308942.1,1001998,1003324,-1,ribosomal protein S12 methylthiotransferase
bssR,NP_308943.1,1003536,1003920,1,repressor protein
yliI,NP_308944.1,1004030,1005146,1,soluble aldose sugar dehydrogenase
gstB,NP_308945.2,1005142,1005769,-1,glutathione S-transferase
dacC,NP_308946.1,1006014,1007217,1,D-alanyl-D-alanine carboxypeptidase penicillin-binding protein 6a
deoR,NP_308947.1,1007263,1008022,-1,deoxyribose-5-phosphate-inducible deoxyribose operon transcriptional repressor
ybjG,NP_308948.1,1008079,1008676,-1,undecaprenyl pyrophosphate phosphatase
mdfA,NP_308949.1,1008960,1010193,1,multidrug efflux system protein
ybjH,NP_308950.2,1010233,1010512,-1,hypothetical protein
ybjI,NP_308951.2,1010603,1011419,-1,flavin mononucleotide phosphatase
ybjJ,NP_308952.1,1011418,1012627,-1,drug efflux MFS transporter inner membrane protein
rcdA,NP_308953.1,1012710,1013247,1,transcriptional regulator
ybjL,NP_308954.1,1013421,1015107,-1,transporter
ybjM,NP_308955.1,1015376,1015754,1,inner membrane protein
grxA,NP_308956.1,1015783,1016041,-1,glutaredoxin 1
ybjC,NP_308957.1,1016200,1016488,1,hypothetical protein
nfsA,NP_308958.1,1016471,1017194,1,nitroreductase A
rimK,NP_308959.1,1017254,1018157,1,ribosomal protein S6 modification protein
ybjN,NP_308960.1,1018244,1018721,1,oxidoreductase
potF,NP_308961.1,1019071,1020184,1,putrescine ABC transporter periplasmic binding protein
potG,NP_308962.1,1020278,1021412,1,putrescine ABC transporter ATPase
potH,NP_308963.1,1021421,1022375,1,putrescine ABC transporter permease
potI,NP_308964.1,1022371,1023217,1,putrescine ABC transporter permease
ybjO,NP_308965.1,1023276,1023765,1,inner membrane protein
rlmC,NP_308966.1,1023805,1024933,1,23S rRNA m(5)U747 methyltransferase
N.A.,NP_308967.2,1025230,1026556,1,transport protein
N.A.,NP_308968.1,1026577,1026898,1,PTS system enzyme IIB
N.A.,NP_308969.1,1026909,1028391,1,sulfatase
artJ,NP_308970.1,1028441,1029173,-1,arginine ABC transporter periplasmic binding protein
artM,NP_308971.1,1029463,1030132,-1,arginine ABC transporter permease
artQ,NP_308972.1,1030131,1030848,-1,arginine ABC transporter permease
artI,NP_308973.1,1030854,1031586,-1,arginine transporter subunit
artP,NP_308974.1,1031603,1032332,-1,arginine ABC transporter ATPase
ybjP,NP_308975.1,1032549,1033065,-1,lipoprotein
N.A.,NP_308976.1,1033688,1034930,1,hypothetical protein
N.A.,NP_308977.2,1035204,1035495,1,hypothetical protein
ybjQ,NP_308979.1,1035705,1036029,1,hypothetical protein
amiD,NP_308980.1,1036025,1036856,1,1:6-anhydro-N-acetylmuramyl-L-alanine amidase
ybjS,NP_308981.2,1036852,1037866,-1,NAD(P)H-dependent oxidoreductase
ybjT,NP_308982.1,1037964,1039395,-1,NAD-dependent oxidoreductase
ltaE,NP_308983.1,1039405,1040407,-1,L-allo-threonine aldolase
poxB,NP_308984.1,1040443,1042162,-1,pyruvate dehydrogenase
hcr,NP_308985.1,1042294,1043263,-1,HCP oxidoreductase
hcp,NP_308986.2,1043274,1044927,-1,hybrid-cluster [4Fe-2S-2O] subunit of anaerobic terminal reductases
ybjE,NP_308987.1,1045070,1045970,-1,transporter
aqpZ,NP_308988.1,1046427,1047123,-1,aquaporin
ybjD,NP_308989.1,1047548,1049207,1,OLD family ATP-dependent endonuclease
ybjX,NP_308990.1,1049203,1050196,-1,hypothetical protein
macA,NP_308991.2,1050310,1051426,1,macrolide transporter membrane fusion protein component
macB,NP_308992.1,1051422,1053369,1,macrolide ABC transporter permease/ATPase
cspD,NP_308993.1,1053441,1053666,-1,inhibitor of DNA replication cold shock protein homolog
clpS,NP_308994.1,1053988,1054309,1,ATP-dependent Clp protease adaptor protein ClpS
clpA,NP_308995.1,1054339,1056616,1,ATP-binding component of serine protease
infA,NP_308996.1,1057302,1057521,-1,translation initiation factor IF-1
aat,NP_308997.1,1057805,1058510,-1,leucyl/phenylalanyl-tRNA-protein transferase
cydC,NP_308998.1,1058551,1060273,-1,glutathione ABC transporter ATP-binding protein
cydD,NP_308999.1,1060273,1062040,-1,amino acid ABC transporter permease
trxB,NP_309000.1,1062162,1063128,-1,thioredoxin reductase
lrp,NP_309001.1,1063672,1064167,1,leucine-responsive global transcriptional regulator
ftsK,NP_309002.1,1064301,1068330,1,cell division protein FtsK
lolA,NP_309003.2,1068484,1069096,1,lipoprotein chaperone
rarA,NP_309004.1,1069106,1070450,1,recombination intermediate processing DNA-dependent ATPase
serS,NP_309005.1,1070540,1071833,1,seryl-tRNA synthetase
dmsA,NP_309006.2,1072071,1074516,1,anaerobic dimethyl sulfoxide reductase subunit A
dmsB,NP_309007.1,1074526,1075144,1,anaerobic dimethyl sulfoxide reductase subunit B
dmsC,NP_309008.1,1075145,1076009,1,anaerobic dimethyl sulfoxide reductase subunit C
ycaC,NP_309009.1,1076044,1076671,-1,isochorismatase family hydrolase
ycaD,NP_309010.1,1076985,1078134,1,MFS transporter
ycaM,NP_309011.2,1078343,1079774,1,transporter
pflA,NP_309012.1,1079983,1080724,-1,pyruvate formate lyase activating enzyme
tdcE,NP_309013.1,1080915,1083198,-1,formate C-acetyltransferase
focA,NP_309014.1,1083252,1084110,-1,formate transport protein
ycaO,NP_309015.2,1084515,1086276,-1,ribosomal protein S12 methylthiotransferase accessory factor
ycaP,NP_309016.1,1086405,1087098,1,hypothetical protein
serC,NP_309017.1,1087296,1088385,1,3-phosphoserine/phosphohydroxythreonine aminotransferase
aroA,NP_309018.1,1088455,1089739,1,5-enolpyruvylshikimate-3-phosphate synthetase
ycaL,NP_309019.2,1089907,1090672,1,peptidase-related chaperone
cmk,NP_309020.1,1090844,1091528,1,cytidylate kinase
rpsA,NP_309021.1,1091638,1093312,1,30S ribosomal subunit protein S1
ihfB,NP_309022.1,1093471,1093756,1,integration host factor DNA-binding protein beta subunit
ycaI,NP_309023.2,1093962,1096227,1,DNA internalization-related competence protein ComEC/Rec2
msbA,NP_309024.1,1096263,1098012,1,lipid ABC transporter permease/ATPase
lpxK,NP_309025.1,1098008,1098995,1,lipid A 4'kinase
ycaQ,NP_309026.1,1099031,1100264,1,hypothetical protein
ycaR,NP_309027.1,1100315,1100498,1,peroxide and acid resistance protein
kdsB,NP_309028.1,1100494,1101241,1,3-deoxy-manno-octulosonate cytidylyltransferase
ycbJ,NP_309029.1,1101394,1102288,1,hypothetical protein
elyC,NP_309030.1,1102264,1103044,-1,envelope biogenesis factor
smtA,NP_309031.1,1103179,1103965,1,S-adenosylmethionine-dependent methyltransferase
mukF,NP_309032.1,1103961,1105284,1,chromosome condensin MukBEF kleisin-like subunit
mukE,NP_309033.1,1105264,1105969,1,chromosome condensin MukBEF localization factor MukE
mukB,NP_309034.1,1105968,1110429,1,chromosome condensin MukBEF ATPase and DNA-binding subunit MukB
ldtD,NP_309035.1,1110689,1112537,1,murein L:D-transpeptidase
ycbK,NP_309036.1,1112717,1113266,1,M15A protease-related family periplasmic protein
ycbL,NP_309037.1,1113292,1113940,1,hypothetical protein
aspC,NP_309038.1,1113990,1115181,-1,aspartate aminotransferase
ompF,NP_309039.1,1115365,1116454,-1,outer membrane porin OmpF
asnS,NP_309040.1,1117056,1118457,-1,asparaginyl tRNA synthetase
pncB,NP_309041.1,1118625,1119828,-1,nicotinate phosphoribosyltransferase
pepN,NP_309042.1,1120093,1122706,1,aminopeptidase N
ssuB,NP_309043.1,1122748,1123516,-1,aliphatic sulfonate ABC transporter ATPase
ssuC,NP_309044.1,1123512,1124304,-1,aliphatic sulfonate ABC transporter permease
ssuD,NP_309045.1,1124315,1125461,-1,alkanesulfonate monooxygenase
ssuA,NP_309046.1,1125457,1126417,-1,aliphatic sulfonate ABC transporter periplasmic binding protein
ssuE,NP_309047.1,1126409,1126985,-1,NAD(P)H-dependent FMN reductase
elfA,NP_309048.2,1127340,1127880,1,laminin-binding fimbrin subunit
elfD,NP_309049.1,1127962,1128664,1,periplasmic pilin chaperone
N.A.,N.A.,1128688,1131288,1,N.A.
elfG,NP_309052.1,1131278,1132259,1,fimbrial-like adhesin protein
ycbU,NP_309053.2,1132427,1132904,1,fimbrial protein
ycbV,NP_309054.3,1132863,1133427,1,fimbrial-like adhesin protein
ycbF,N.A.,1133440,1134129,1,N.A.
pyrD,NP_309056.1,1134239,1135250,1,dihydro-orotate oxidase
zapC,NP_309057.2,1135423,1135966,1,cell division protein ZapC
ycbX,NP_309058.1,1135962,1137072,-1,6-N-hydroxylaminopurine detoxification oxidoreductase
rlmL,NP_309059.1,1137315,1139424,1,23S rRNA m(2)G2445 and m(7)G2069 methyltransferases
uup,NP_309060.1,1139435,1141343,1,replication regulatory ABC-F family DNA-binding ATPase
pqiA,NP_309061.1,1141472,1142726,1,paraquat-inducible protein A
pqiB,NP_309062.1,1142730,1144371,1,paraquat-inducible protein B
pqiC,NP_309063.2,1144367,1144931,1,lipoprotein
rmf,NP_309064.1,1145186,1145354,1,ribosome modulation factor
fabA,NP_309065.2,1145423,1146050,-1,beta-hydroxydecanoyl thioester dehydrase
ycbZ,NP_309066.1,1146010,1147771,-1,peptidase
matP,NP_309067.1,1147956,1148409,1,Ter macrodomain organizer matS-binding protein
ompA,NP_309068.1,1148484,1149525,-1,outer membrane protein OmpA
sulA,NP_309069.1,1149881,1150391,-1,SOS cell division inhibitor
sxy,NP_309070.1,1150609,1151239,1,CRP-S-dependent promoter expression factor
yccS,NP_309071.3,1151201,1153364,-1,transporter
yccF,NP_309072.1,1153373,1153820,-1,inner membrane protein
helD,NP_309073.1,1153942,1155997,1,DNA helicase IV
mgsA,NP_309074.2,1156028,1156487,-1,methylglyoxal synthase
yccT,NP_309075.1,1156582,1157245,-1,hypothetical protein
yccU,NP_309076.1,1157417,1157831,1,CoA-binding protein
hspQ,NP_309077.2,1157875,1158193,-1,heat shock protein hspQ
rlmI,NP_309078.3,1158250,1159426,-1,23S rRNA m(5)C1962 methyltransferase
yccX,NP_309079.1,1159535,1159814,1,weak acylphosphatase
tusE,NP_309080.2,1159810,1160140,-1,mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase
N.A.,NP_309081.1,1160230,1160890,-1,membrane protein
N.A.,NP_309082.1,1161297,1162317,-1,integrase
N.A.,NP_303789.1,1162294,1162537,-1,phage excisionase
N.A.,NP_309084.1,1162604,1165076,-1,exonuclease
N.A.,NP_309085.1,1165169,1165361,-1,hypothetical protein
N.A.,NP_309086.1,1165357,1165546,-1,cell division inhibition protein
N.A.,NP_309088.1,1166119,1166305,1,hypothetical protein
N.A.,NP_309090.1,1166491,1166881,-1,hypothetical protein
N.A.,NP_303797.1,1166892,1167021,-1,hypothetical protein
N.A.,NP_309092.1,1167022,1167178,-1,hypothetical protein
N.A.,NP_309094.1,1167455,1167743,-1,plasmid stabilization system protein
N.A.,NP_309095.1,1167742,1167934,-1,hypothetical protein
N.A.,NP_309096.2,1167961,1168363,-1,phage repressor protein
N.A.,NP_309097.1,1168471,1168744,1,hypothetical protein
N.A.,NP_309098.1,1168727,1169153,1,hypothetical protein
N.A.,YP_009502597.1,1169359,1169815,-1,hypothetical protein
N.A.,NP_309100.1,1169893,1170985,1,phage replication protein
N.A.,NP_309101.1,1170991,1171738,1,phage DNA replication protein
N.A.,NP_309102.1,1171759,1172530,1,hypothetical protein
N.A.,NP_309103.1,1172545,1172959,1,phage exclusion protein
N.A.,NP_309104.1,1173310,1174084,-1,hypothetical protein
N.A.,NP_303812.1,1174449,1174587,-1,hypothetical protein
N.A.,NP_309107.1,1174631,1174844,1,phage maintenance protein
N.A.,NP_309109.2,1175291,1176341,1,hypothetical protein
N.A.,NP_309110.1,1176353,1176725,1,endodeoxyribonuclease
N.A.,NP_309111.1,1176714,1177086,1,phage antiterminator
N.A.,NP_309112.1,1177237,1178056,1,phage CAAX amino terminal protease family protein
N.A.,NP_309113.1,1178342,1178582,1,hypothetical protein
N.A.,NP_309114.1,1178802,1179390,1,AraC-family transcriptional regulator
N.A.,NP_309115.1,1180157,1182008,1,hypothetical protein
N.A.,NP_309116.1,1182183,1182510,1,IS629 transposase
N.A.,NP_309117.2,1182509,1183160,1,IS629 transposase
pchA,NP_309118.1,1183364,1183679,-1,transcriptional regulator PchA
N.A.,NP_309120.2,1184144,1184669,-1,endopeptidase
N.A.,NP_309119.2,1184206,1184392,-1,lipoprotein precursor
N.A.,NP_309121.1,1184613,1184727,-1,hypothetical protein
N.A.,NP_309123.1,1184947,1185481,-1,phage endolysin
N.A.,NP_309125.2,1185640,1185913,1,hypothetical protein
N.A.,NP_309127.1,1186168,1186375,-1,phage holine protein
N.A.,NP_309128.1,1187125,1187401,1,hypothetical protein
N.A.,NP_309129.1,1187476,1187857,1,hypothetical protein
N.A.,NP_309130.1,1187853,1188201,1,transposase
N.A.,NP_309131.1,1188250,1189789,1,transposase
N.A.,NP_303838.1,1189838,1190081,1,phage tarminase small subunit
N.A.,NP_309133.2,1190016,1191981,1,phage terminase large subunit
N.A.,YP_009502598.1,1191964,1192171,1,phage head-tail joining protein
N.A.,NP_309134.1,1192167,1193760,1,phage portal protein
N.A.,NP_309135.1,1193749,1195255,1,phage prohead protease
N.A.,NP_309136.1,1195291,1195639,1,phage head-DNA stabilization protein
N.A.,NP_309137.1,1195696,1195963,1,phage head protein
N.A.,NP_309138.2,1196055,1196685,1,phage major tail protein
N.A.,NP_309139.2,1196698,1197130,1,phage minor tail protein
N.A.,NP_309140.2,1197156,1197570,1,phage minor tail protein
N.A.,NP_309141.1,1197550,1200130,1,phage tail length tape measure protein
N.A.,NP_309142.1,1200126,1200456,1,phage minor tail protein
N.A.,NP_309143.1,1200455,1201154,1,phage minor tail protein
N.A.,NP_309144.2,1201164,1201908,1,phage tail assembly protein
N.A.,NP_309145.2,1201904,1202486,1,phage tail assembly protein
sodC_1,NP_309147.1,1202676,1203204,-1,copper/zinc-superoxide dismutase
N.A.,NP_309148.1,1203337,1206811,1,phage host specificity protein
N.A.,NP_309149.1,1206878,1207478,1,outer membrane precursor Lom
N.A.,NP_309150.2,1207542,1208856,1,phage tail fiber protein
N.A.,NP_309151.1,1208857,1209127,1,hypothetical protein
tccP2,N.A.,1209251,1209962,-1,N.A.
espV,N.A.,1210600,1210783,-1,N.A.
hyaA,NP_309155.1,1211400,1212519,1,hydrogenase 1 small subunit
hyaB,NP_309156.1,1212515,1214309,1,hydrogenase 1 large subunit
hyaC,NP_309157.1,1214327,1215035,1,hydrogenase 1 b-type cytochrome subunit
hyaD,NP_309158.1,1215031,1215619,1,hydrogenase 1 maturation protease
hyaE,NP_309159.1,1215615,1216014,1,hydrogenase-1 operon protein HyaE
hyaF,NP_309160.1,1216010,1216868,1,hydrogenase-1 protein nickel incorporation factor
appC,NP_309161.1,1217001,1218546,1,cytochrome d terminal oxidase subunit I
appB,NP_309162.1,1218557,1219694,1,cytochrome bd-II oxidase subunit II
appA,NP_309163.1,1219878,1221183,1,phosphoanhydride phosphorylase
wzc,NP_309164.1,1221302,1223483,-1,colanic acid production tyrosine-protein kinase
etp,NP_309165.2,1223502,1223949,-1,O-antigen capsule forming protein-tyrosine-phosphatase
gfcE,NP_309166.1,1223936,1225076,-1,O-antigen capsule outer membrane auxiliary protein export channel
gfcD,NP_309167.1,1225121,1227218,-1,O-antigen capsule production periplasmic protein
gfcC,NP_309168.1,1227217,1227964,-1,O-antigen capsule production periplasmic protein
gfcB,NP_309169.1,1227960,1228605,-1,O-antigen capsule production lipoprotein
gfcA,NP_309170.2,1228711,1229017,-1,O-antigen capsule production threonine-rich inner membrane protein
cspG,NP_309172.1,1229956,1230169,1,cold-shock protein
yccM,NP_309174.1,1230783,1231857,-1,electron transporter
torS,NP_309175.3,1231928,1234628,-1,hybrid sensory histidine kinase in two-component regulatory system with TorR
torT,NP_309176.1,1234755,1235784,1,periplasmic sensory protein associated with the TorRS two-component regulatory system
torR,NP_309177.1,1235756,1236449,-1,two-component regulatory system response regulator TorR
torC,NP_309178.1,1236578,1237751,1,trimethylamine N-oxidoreductase I cytochrome c-type subunit
torA_1,NP_309179.1,1237750,1240297,1,biotin sulfoxide reductase
torD,NP_309180.1,1240293,1240893,1,TorA-maturation chaperone
cbpM,NP_309181.1,1241046,1241352,-1,modulator of CbpA co-chaperone
cbpA,NP_309182.1,1241351,1242272,-1,DNA-binding protein
yccE,N.A.,1242531,1243789,1,N.A.
agp,NP_309185.1,1244079,1245321,1,glucose-1-phosphatase
yccJ,NP_309186.1,1245358,1245586,-1,hypothetical protein
wrbA,N.A.,1245606,1246185,-1,N.A.
N.A.,NP_309187.1,1246181,1247492,-1,integrase
N.A.,NP_309188.1,1247544,1247829,-1,phage excisionase
N.A.,NP_309189.2,1247914,1248214,-1,hypothetical protein
N.A.,NP_309190.2,1248285,1248570,-1,RNA-binding protein
N.A.,NP_309191.1,1248562,1249186,-1,hypothetical protein
N.A.,NP_309192.1,1249189,1249477,-1,hypothetical protein
N.A.,NP_309193.1,1249478,1249697,-1,hypothetical protein
N.A.,NP_309194.2,1249698,1249914,-1,hypothetical protein
N.A.,NP_309195.2,1249915,1250104,-1,hypothetical protein
N.A.,NP_309196.1,1250255,1251029,-1,hypothetical protein
N.A.,NP_309197.1,1251025,1251247,-1,hypothetical protein
N.A.,NP_309198.1,1251345,1251561,-1,hypothetical protein
N.A.,NP_309199.1,1251637,1251829,-1,hypothetical protein
N.A.,NP_309200.1,1251801,1251984,-1,hypothetical protein
N.A.,NP_309201.1,1251980,1252661,-1,exonuclease
N.A.,NP_309202.1,1252657,1253443,-1,phage recombination protein Bet
N.A.,NP_309203.2,1253448,1253745,-1,phage host-nuclease inhibitor protein Gam
N.A.,NP_309204.2,1253819,1253963,-1,phage kil protein
N.A.,NP_309205.1,1253931,1254096,-1,phage regulatory protein CIII
N.A.,NP_309206.1,1254168,1254537,-1,single stranded DNA-binding protein
N.A.,NP_309207.1,1254719,1254971,-1,hypothetical protein
N.A.,NP_309208.1,1255029,1255302,-1,phage early gene regulator N
N.A.,YP_009502599.1,1255279,1255462,-1,hypothetical protein
N.A.,NP_309211.1,1256030,1256552,-1,hypothetical protein
N.A.,NP_309212.2,1257053,1257707,-1,phage repressor protein CI
N.A.,NP_309213.1,1257824,1258040,1,phage repressor protein
N.A.,NP_309214.1,1258181,1258478,1,phage regulatory protein CII
N.A.,NP_309215.1,1258510,1258657,1,hypothetical protein
N.A.,NP_309216.1,1258649,1259549,1,replication protein O
N.A.,NP_309217.2,1259538,1260975,1,replication protein P
N.A.,NP_309218.1,1260974,1261244,1,hypothetical protein
N.A.,NP_309219.1,1261314,1261593,1,hypothetical protein
N.A.,NP_309220.1,1261725,1261941,1,hypothetical protein
N.A.,NP_309221.1,1261951,1262188,1,hypothetical protein
N.A.,NP_309222.1,1262144,1262591,1,recombination protein
N.A.,NP_309223.1,1262587,1263115,1,DNA methylase
N.A.,NP_309226.1,1263568,1264303,1,phage antirepressor protein
N.A.,NP_309227.1,1264377,1265100,1,hypothetical protein
N.A.,NP_309228.1,1265099,1265705,1,recombination endonuclease
N.A.,NP_309229.1,1265701,1265896,1,hypothetical protein
N.A.,NP_309230.1,1265888,1266323,1,phage antiterminator Q
stx2A,NP_309232.1,1267106,1268066,1,Shiga toxin 2 subunit A
stx2B,NP_309233.1,1268077,1268347,1,Shiga toxin 2 subunit B
N.A.,NP_309234.1,1268833,1270738,1,hypothetical protein
N.A.,NP_309235.2,1270544,1271432,-1,IS629 transposase OrfB
N.A.,NP_309236.1,1271431,1271758,-1,IS629 transposase OrfA
N.A.,YP_009502600.1,1271815,1272085,1,hypothetical protein
N.A.,NP_309237.1,1272219,1272399,1,hypothetical protein
N.A.,NP_309238.2,1272439,1272712,1,hypothetical protein
N.A.,NP_309239.1,1272788,1273004,1,phage lysis protein
N.A.,NP_309240.1,1273008,1273542,1,phage endolysin
N.A.,NP_309241.1,1273812,1274382,1,phage antirepressor
N.A.,YP_009502601.1,1274381,1274528,1,hypothetical protein
N.A.,NP_309242.1,1274535,1275000,1,phage endopeptidase
N.A.,NP_309243.1,1274755,1274941,1,lipoprotein precursor
N.A.,NP_309244.1,1275031,1275325,-1,Bor protein precursor
N.A.,NP_309245.3,1275474,1275678,1,hypothetical protein
N.A.,NP_309246.1,1275733,1276540,1,phage terminase
N.A.,NP_309247.1,1276520,1278227,1,phage terminase large subunit
N.A.,NP_309248.1,1278226,1280371,1,phage portal protein
N.A.,NP_309249.1,1280528,1281536,1,hypothetical protein
N.A.,NP_309250.1,1281559,1282774,1,phage major capsid protein
N.A.,NP_309251.1,1282829,1283219,1,hypothetical protein
N.A.,NP_309252.1,1283268,1283730,1,hypothetical protein
N.A.,NP_309253.1,1283713,1284277,1,hypothetical protein
N.A.,NP_309254.1,1284276,1284927,1,hypothetical protein
N.A.,NP_309255.1,1284923,1286861,1,phage tail fiber protein
N.A.,NP_309256.1,1286862,1287132,1,hypothetical protein
N.A.,NP_309257.2,1287271,1287460,1,hypothetical protein
N.A.,NP_309259.2,1287754,1289380,1,hypothetical protein
N.A.,NP_309260.1,1289376,1290645,1,phage tail fiber protein
N.A.,NP_309261.1,1290659,1290938,1,outer membrane protein
N.A.,NP_309262.1,1290943,1291561,1,hypothetical protein
N.A.,NP_309263.1,1291651,1292386,1,outer membrane precursor protein Lom
N.A.,NP_309264.1,1292815,1293217,1,hypothetical protein
N.A.,NP_309265.1,1293310,1293967,1,hypothetical protein
N.A.,NP_309266.1,1293969,1294416,1,hypothetical protein
